user_id,product_id,rating
33,849,1.0
53,469,3.0
35,808,3.0
86,425,1.0
37,232,2.0
30,632,3.0
73,520,3.0
95,262,1.0
81,867,5.0
69,578,3.0
99,883,1.0
77,222,4.0
19,591,2.0
38,329,3.0
94,197,3.0
4,96,1.0
49,450,2.0
38,718,4.0
40,256,2.0
13,952,1.0
79,792,1.0
12,585,3.0
65,659,2.0
80,306,1.0
73,63,1.0
38,364,1.0
5,440,3.0
63,820,2.0
76,128,1.0
88,749,1.0
80,765,1.0
12,141,1.0
79,519,3.0
75,708,3.0
42,5,2.0
95,998,5.0
50,93,3.0
1,733,3.0
49,704,2.0
34,47,4.0
44,799,3.0
56,101,1.0
93,647,4.0
49,198,2.0
13,748,3.0
71,388,1.0
28,978,1.0
33,69,5.0
72,642,1.0
31,125,3.0
29,435,1.0
97,410,3.0
58,235,2.0
63,949,2.0
87,233,3.0
32,299,4.0
62,758,1.0
21,845,1.0
87,279,2.0
87,906,1.0
42,617,2.0
94,36,1.0
16,913,3.0
10,443,3.0
35,919,1.0
78,886,3.0
26,767,3.0
16,137,2.0
36,395,3.0
63,528,2.0
71,783,1.0
71,693,1.0
53,892,1.0
2,930,1.0
44,199,3.0
27,857,2.0
25,389,2.0
89,485,3.0
93,254,2.0
36,7,1.0
99,515,3.0
66,750,1.0
78,219,1.0
28,149,3.0
30,883,1.0
67,225,2.0
45,827,1.0
58,14,2.0
44,842,3.0
85,283,1.0
35,807,3.0
94,564,2.0
28,5,2.0
55,517,1.0
50,433,1.0
90,900,2.0
6,485,1.0
15,943,3.0
41,556,3.0
97,544,3.0
51,537,3.0
14,354,3.0
90,841,1.0
8,302,1.0
84,215,3.0
53,884,2.0
25,296,3.0
63,951,2.0
94,871,3.0
99,930,3.0
11,798,1.0
18,890,2.0
44,705,4.0
79,289,2.0
13,120,3.0
30,476,2.0
48,751,1.0
70,476,4.0
74,281,2.0
67,963,5.0
84,686,2.0
84,739,1.0
15,141,3.0
32,974,5.0
49,55,2.0
12,753,5.0
41,728,3.0
96,489,1.0
3,95,1.0
47,339,1.0
11,588,1.0
10,927,3.0
51,890,4.0
47,307,1.0
46,735,3.0
97,673,1.0
38,709,3.0
21,406,3.0
21,324,3.0
69,498,4.0
62,922,2.0
40,163,3.0
47,977,2.0
83,900,2.0
59,925,3.0
16,580,4.0
96,575,1.0
34,573,5.0
53,329,1.0
41,714,1.0
10,308,1.0
85,30,1.0
2,878,1.0
20,8,2.0
39,439,3.0
100,95,2.0
1,388,2.0
13,557,3.0
28,598,3.0
54,792,1.0
77,782,3.0
10,905,1.0
95,200,4.0
77,354,4.0
67,947,1.0
61,897,2.0
75,820,3.0
40,194,3.0
36,249,3.0
44,520,3.0
70,940,1.0
53,238,1.0
52,565,2.0
88,116,1.0
74,885,3.0
31,621,2.0
60,844,2.0
4,34,3.0
20,565,2.0
28,289,2.0
58,656,3.0
71,399,4.0
1,390,1.0
44,867,2.0
31,785,2.0
4,789,1.0
35,541,1.0
12,323,1.0
1,154,3.0
94,130,1.0
58,902,3.0
60,885,2.0
8,176,5.0
79,387,1.0
9,97,3.0
61,718,5.0
50,828,2.0
47,671,4.0
80,492,4.0
59,331,1.0
39,805,3.0
18,111,1.0
55,953,3.0
91,877,1.0
86,823,5.0
73,714,2.0
21,778,2.0
10,260,3.0
21,785,1.0
66,110,2.0
21,786,2.0
22,139,3.0
97,415,3.0
93,333,1.0
69,818,2.0
47,146,3.0
83,198,1.0
77,59,2.0
33,535,1.0
82,50,1.0
5,565,3.0
69,5,1.0
9,20,1.0
40,842,1.0
5,472,1.0
15,804,2.0
88,772,2.0
11,72,3.0
54,722,2.0
13,423,1.0
93,415,2.0
57,239,2.0
73,70,1.0
30,261,3.0
16,75,2.0
80,267,1.0
12,707,3.0
86,79,2.0
33,70,4.0
66,721,2.0
43,260,4.0
96,206,1.0
10,844,1.0
33,991,3.0
23,362,1.0
80,768,5.0
14,333,3.0
33,358,4.0
57,903,2.0
19,425,3.0
46,386,2.0
83,784,1.0
56,246,2.0
97,320,2.0
67,523,1.0
77,413,3.0
44,78,1.0
63,338,2.0
41,535,4.0
90,146,4.0
8,408,3.0
51,790,2.0
59,747,2.0
12,153,1.0
64,477,2.0
50,177,1.0
68,920,4.0
15,728,1.0
97,873,2.0
2,356,3.0
69,934,2.0
29,83,3.0
41,390,2.0
4,64,2.0
40,113,1.0
92,891,1.0
54,689,2.0
67,620,1.0
4,395,5.0
1,402,3.0
90,901,1.0
99,197,1.0
80,72,3.0
28,734,3.0
93,928,3.0
61,733,1.0
64,485,3.0
74,144,3.0
13,409,5.0
38,465,1.0
83,369,3.0
70,270,3.0
94,556,2.0
22,340,2.0
95,698,3.0
97,537,3.0
32,76,2.0
91,384,2.0
41,50,3.0
44,655,2.0
34,207,2.0
100,646,3.0
91,442,2.0
39,660,3.0
29,890,3.0
79,416,3.0
87,232,2.0
8,189,1.0
28,181,2.0
70,641,1.0
57,212,3.0
75,883,3.0
62,826,2.0
73,621,2.0
18,465,2.0
80,907,2.0
24,317,2.0
10,478,4.0
7,961,2.0
70,839,3.0
3,550,3.0
68,583,3.0
45,431,1.0
99,913,1.0
44,741,1.0
20,726,2.0
41,27,1.0
38,492,1.0
73,734,3.0
11,713,1.0
12,730,4.0
70,824,3.0
13,168,3.0
62,789,1.0
53,616,3.0
89,223,2.0
13,779,5.0
58,945,2.0
46,716,1.0
26,862,4.0
32,662,2.0
28,954,1.0
35,669,2.0
28,51,3.0
6,364,1.0
37,209,3.0
73,613,1.0
36,882,3.0
62,61,1.0
69,250,2.0
77,1,3.0
66,984,4.0
81,789,1.0
35,26,2.0
96,579,1.0
25,461,4.0
79,679,1.0
23,264,2.0
79,233,1.0
66,78,2.0
3,302,2.0
70,718,5.0
80,157,5.0
11,390,3.0
100,310,3.0
15,539,2.0
4,642,5.0
81,348,2.0
65,471,1.0
23,323,2.0
91,443,3.0
37,330,1.0
71,323,1.0
44,131,3.0
65,574,3.0
93,600,3.0
76,176,1.0
100,623,4.0
79,838,3.0
59,396,3.0
1,119,1.0
76,241,1.0
25,278,1.0
17,954,4.0
5,971,2.0
4,451,2.0
81,653,3.0
91,677,3.0
91,460,3.0
69,757,3.0
82,913,3.0
68,448,3.0
55,844,3.0
11,251,1.0
18,44,5.0
52,707,2.0
98,631,2.0
22,133,1.0
21,498,1.0
41,235,3.0
75,529,2.0
79,360,1.0
69,267,3.0
63,368,2.0
12,172,3.0
31,490,3.0
90,106,3.0
13,612,2.0
51,300,3.0
87,306,1.0
68,274,3.0
78,453,1.0
58,712,3.0
42,351,1.0
49,586,3.0
95,267,2.0
54,53,4.0
36,503,2.0
47,573,3.0
23,578,3.0
1,913,3.0
87,236,5.0
19,912,3.0
8,413,2.0
70,696,2.0
6,269,4.0
44,837,3.0
93,757,3.0
62,640,1.0
77,101,2.0
25,710,4.0
4,781,1.0
33,409,2.0
2,984,2.0
23,179,2.0
21,66,2.0
56,134,2.0
75,122,1.0
18,268,3.0
60,1,3.0
69,561,2.0
29,110,3.0
12,682,2.0
4,540,4.0
40,304,2.0
95,413,5.0
63,932,3.0
56,173,2.0
65,218,1.0
82,432,1.0
9,241,3.0
99,63,3.0
78,213,3.0
96,111,2.0
73,903,2.0
36,919,1.0
36,61,3.0
90,719,2.0
58,787,1.0
21,480,3.0
56,37,3.0
32,927,1.0
21,702,1.0
57,491,1.0
40,21,3.0
27,123,2.0
90,639,5.0
94,835,3.0
46,78,3.0
88,459,1.0
65,640,2.0
88,861,2.0
15,98,1.0
56,698,2.0
31,619,3.0
90,821,2.0
12,697,3.0
82,121,3.0
41,700,3.0
31,195,3.0
48,537,1.0
41,908,1.0
26,417,3.0
44,766,4.0
23,773,1.0
20,406,1.0
61,159,1.0
31,494,1.0
8,577,3.0
47,79,2.0
12,676,3.0
25,320,1.0
93,147,4.0
73,722,2.0
15,266,1.0
4,472,2.0
36,645,2.0
54,558,5.0
12,621,3.0
36,24,3.0
95,905,3.0
67,749,3.0
90,559,2.0
93,848,3.0
79,542,3.0
51,463,1.0
4,268,3.0
1,572,3.0
64,569,3.0
57,717,4.0
84,615,3.0
60,654,3.0
15,656,1.0
69,304,3.0
66,660,4.0
31,952,2.0
13,97,2.0
33,193,2.0
8,213,5.0
12,865,3.0
56,512,1.0
95,894,2.0
77,938,3.0
2,96,2.0
4,224,3.0
29,660,1.0
57,262,4.0
46,414,1.0
45,75,1.0
94,423,3.0
16,507,1.0
77,261,1.0
55,220,1.0
89,545,2.0
75,51,5.0
3,672,3.0
85,531,2.0
28,791,1.0
10,335,1.0
98,734,3.0
27,692,1.0
7,240,2.0
10,118,1.0
60,693,3.0
77,174,3.0
74,928,1.0
31,969,2.0
10,831,2.0
1,829,1.0
43,430,3.0
3,654,3.0
66,230,3.0
75,790,4.0
51,293,3.0
71,295,1.0
84,670,1.0
17,700,1.0
37,434,2.0
23,541,4.0
26,486,2.0
36,838,1.0
35,596,2.0
20,706,3.0
75,495,1.0
45,343,3.0
69,59,1.0
10,63,2.0
33,441,5.0
27,358,1.0
53,701,1.0
45,744,2.0
3,84,2.0
1,624,2.0
25,488,2.0
24,72,4.0
90,209,3.0
93,219,1.0
71,840,3.0
56,227,2.0
74,870,1.0
75,132,5.0
17,603,1.0
14,961,4.0
89,944,2.0
72,733,1.0
18,973,3.0
60,44,1.0
98,938,2.0
36,281,1.0
35,270,2.0
47,117,2.0
9,584,3.0
75,572,1.0
53,589,3.0
56,772,2.0
27,49,1.0
16,962,1.0
43,723,1.0
90,769,1.0
88,608,2.0
89,875,2.0
13,315,1.0
72,479,1.0
44,636,3.0
94,842,3.0
34,378,1.0
43,360,2.0
85,632,1.0
89,453,3.0
36,861,3.0
62,183,1.0
63,620,5.0
59,53,2.0
35,750,1.0
27,36,3.0
54,100,3.0
65,909,3.0
4,983,1.0
95,438,2.0
78,429,3.0
77,650,2.0
59,862,2.0
74,193,3.0
68,253,2.0
96,210,2.0
15,111,2.0
36,714,1.0
45,207,1.0
89,501,2.0
69,120,1.0
49,742,3.0
79,832,1.0
73,109,2.0
11,607,2.0
99,446,2.0
36,237,1.0
73,760,2.0
60,68,2.0
10,907,1.0
46,584,2.0
28,729,3.0
12,110,3.0
85,786,3.0
57,889,2.0
23,190,1.0
15,842,3.0
3,821,3.0
74,117,3.0
96,578,3.0
6,172,3.0
69,787,1.0
95,846,2.0
10,895,3.0
54,412,5.0
91,196,2.0
57,862,1.0
39,710,5.0
95,902,3.0
62,827,1.0
47,610,1.0
28,61,2.0
73,80,3.0
70,103,1.0
57,738,3.0
44,754,3.0
8,912,4.0
100,41,1.0
29,176,1.0
42,421,2.0
62,847,3.0
60,41,2.0
95,893,3.0
77,210,1.0
90,464,2.0
11,39,3.0
26,909,3.0
63,687,1.0
55,205,2.0
81,162,1.0
95,852,3.0
80,396,1.0
37,326,3.0
16,691,1.0
38,736,3.0
39,324,2.0
76,99,3.0
21,747,1.0
29,121,3.0
22,208,5.0
96,316,3.0
91,259,4.0
25,409,5.0
98,920,2.0
42,42,1.0
18,798,1.0
52,792,2.0
34,767,3.0
62,528,2.0
62,307,2.0
83,970,3.0
48,707,3.0
7,956,4.0
93,649,2.0
77,11,3.0
32,625,2.0
5,321,2.0
41,551,2.0
82,923,1.0
37,288,1.0
54,207,3.0
96,263,3.0
14,807,2.0
23,84,1.0
8,506,3.0
87,885,2.0
78,736,3.0
71,51,3.0
70,268,3.0
70,24,1.0
52,945,1.0
49,914,4.0
41,273,3.0
43,846,1.0
34,876,3.0
52,15,3.0
36,115,5.0
78,818,3.0
46,417,5.0
41,285,1.0
24,328,2.0
15,170,1.0
95,330,1.0
72,558,3.0
75,156,2.0
42,180,2.0
63,67,3.0
94,788,3.0
2,752,2.0
28,297,1.0
56,67,1.0
91,285,2.0
95,946,2.0
72,992,1.0
63,731,3.0
70,486,3.0
2,798,3.0
93,47,3.0
77,980,3.0
82,734,3.0
48,198,2.0
25,429,5.0
98,624,2.0
33,77,5.0
8,246,2.0
20,956,3.0
5,268,2.0
23,636,1.0
72,889,4.0
69,873,5.0
69,893,4.0
26,881,3.0
40,173,1.0
44,453,3.0
33,302,3.0
38,639,3.0
35,481,3.0
30,48,3.0
87,105,3.0
52,277,3.0
57,45,2.0
52,743,2.0
3,753,1.0
15,231,1.0
88,834,3.0
57,24,1.0
18,382,2.0
5,256,5.0
46,434,1.0
75,178,2.0
72,115,3.0
28,283,3.0
60,877,1.0
85,775,3.0
32,477,1.0
93,817,3.0
48,594,2.0
77,158,2.0
11,674,4.0
100,90,1.0
32,83,2.0
45,706,3.0
4,455,1.0
56,215,5.0
8,514,3.0
52,486,2.0
83,715,1.0
27,849,1.0
5,44,3.0
20,620,3.0
96,9,4.0
41,976,3.0
77,840,5.0
81,630,3.0
85,479,4.0
41,823,1.0
56,985,5.0
74,544,1.0
69,710,2.0
73,330,3.0
80,433,1.0
95,993,3.0
52,459,1.0
76,721,2.0
40,331,5.0
53,328,1.0
18,46,1.0
62,673,2.0
69,294,3.0
10,671,4.0
2,762,1.0
99,761,1.0
94,264,3.0
53,900,1.0
40,586,3.0
65,79,1.0
24,817,1.0
11,611,2.0
13,53,2.0
7,993,3.0
86,162,2.0
43,338,1.0
61,152,2.0
48,924,3.0
33,888,2.0
84,45,3.0
22,783,1.0
6,186,5.0
43,496,2.0
78,268,2.0
25,478,1.0
29,175,1.0
74,978,3.0
16,450,1.0
37,895,2.0
30,675,2.0
45,769,3.0
11,924,2.0
38,392,1.0
75,13,3.0
99,350,1.0
40,719,2.0
100,879,2.0
65,820,1.0
5,610,4.0
27,225,3.0
2,772,1.0
55,574,2.0
25,633,1.0
78,192,3.0
67,791,3.0
1,79,5.0
39,308,5.0
87,569,5.0
54,779,1.0
31,112,2.0
95,320,2.0
45,1,3.0
38,928,3.0
20,330,1.0
9,510,3.0
22,52,2.0
42,804,1.0
64,179,1.0
100,955,2.0
40,877,5.0
77,640,2.0
69,604,3.0
13,815,2.0
47,256,3.0
32,193,1.0
100,530,1.0
96,488,3.0
78,693,5.0
6,883,1.0
68,454,3.0
38,995,2.0
4,793,1.0
52,249,3.0
94,993,1.0
85,358,4.0
89,521,2.0
78,254,1.0
44,148,1.0
17,154,1.0
74,481,3.0
41,88,1.0
7,161,1.0
73,331,1.0
30,714,3.0
6,780,3.0
13,743,5.0
63,581,3.0
81,424,3.0
28,817,1.0
48,26,1.0
47,536,3.0
42,152,1.0
69,611,2.0
70,733,3.0
54,533,1.0
38,243,4.0
93,580,1.0
35,304,2.0
94,297,1.0
91,717,3.0
31,398,2.0
30,359,3.0
100,841,3.0
15,197,1.0
92,829,1.0
20,718,2.0
99,681,2.0
94,322,1.0
69,514,4.0
85,513,1.0
50,584,2.0
60,369,3.0
4,209,1.0
31,673,1.0
46,864,3.0
52,907,1.0
56,276,3.0
72,321,2.0
39,791,3.0
87,735,3.0
87,977,3.0
20,473,1.0
91,693,3.0
88,721,3.0
4,1,3.0
36,720,2.0
10,284,5.0
18,145,3.0
82,967,4.0
5,490,1.0
90,756,2.0
63,714,2.0
12,466,3.0
64,650,5.0
34,181,3.0
93,443,1.0
59,210,2.0
20,16,3.0
40,696,2.0
89,465,2.0
90,400,3.0
68,710,3.0
63,56,1.0
55,785,3.0
58,131,1.0
41,189,3.0
76,774,1.0
62,576,2.0
21,344,1.0
3,152,2.0
14,396,2.0
12,11,3.0
69,342,2.0
58,106,2.0
31,614,1.0
15,10,1.0
92,660,3.0
20,472,3.0
65,155,2.0
24,469,5.0
10,810,4.0
84,585,2.0
57,990,5.0
48,541,3.0
13,803,5.0
11,702,2.0
84,404,1.0
8,79,3.0
7,45,2.0
93,971,4.0
16,409,3.0
81,288,3.0
28,337,3.0
36,134,3.0
9,778,3.0
38,939,3.0
77,45,3.0
10,838,3.0
83,936,2.0
53,974,1.0
7,337,1.0
34,860,1.0
84,942,2.0
6,213,3.0
9,780,3.0
94,782,3.0
15,687,2.0
88,860,2.0
36,877,1.0
99,444,2.0
100,647,5.0
16,523,2.0
93,14,3.0
3,802,3.0
59,275,2.0
38,519,2.0
63,19,3.0
99,452,1.0
35,732,3.0
6,493,1.0
44,777,3.0
93,675,3.0
3,768,1.0
33,74,1.0
74,528,2.0
20,859,3.0
3,394,3.0
86,894,2.0
25,417,2.0
62,303,1.0
37,303,1.0
38,372,1.0
54,888,2.0
45,969,2.0
89,364,3.0
44,552,1.0
64,303,4.0
98,412,1.0
81,696,5.0
15,134,1.0
26,273,5.0
67,636,4.0
25,922,5.0
64,508,3.0
61,947,1.0
1,188,3.0
62,319,3.0
11,300,1.0
77,879,2.0
54,625,2.0
29,575,2.0
84,13,2.0
61,71,1.0
22,298,2.0
93,940,1.0
99,440,3.0
29,998,1.0
62,838,3.0
20,564,4.0
69,609,3.0
46,357,2.0
8,156,3.0
100,504,1.0
28,930,3.0
94,768,2.0
39,987,2.0
69,662,2.0
21,834,1.0
78,957,2.0
95,887,2.0
8,542,1.0
82,154,4.0
85,798,5.0
69,353,2.0
94,150,1.0
35,482,1.0
13,279,3.0
73,178,2.0
86,29,3.0
42,679,2.0
26,676,2.0
18,107,3.0
98,813,1.0
68,523,1.0
39,988,1.0
1,121,3.0
43,731,4.0
6,837,3.0
69,606,5.0
67,995,1.0
85,834,2.0
98,967,2.0
63,833,3.0
99,376,3.0
87,277,3.0
70,555,3.0
73,337,1.0
55,501,2.0
8,67,3.0
38,402,1.0
37,720,1.0
3,708,2.0
46,737,2.0
87,997,5.0
71,553,3.0
2,823,3.0
91,219,3.0
90,263,1.0
52,919,1.0
88,72,3.0
54,815,2.0
100,250,3.0
21,789,2.0
75,419,2.0
90,478,1.0
49,487,3.0
45,495,5.0
64,311,2.0
60,493,1.0
63,928,4.0
33,734,3.0
6,737,4.0
70,951,3.0
21,387,3.0
13,25,1.0
21,30,2.0
58,682,3.0
45,878,3.0
67,261,3.0
94,503,1.0
52,911,3.0
83,257,3.0
18,486,3.0
7,52,3.0
68,517,3.0
86,820,4.0
29,476,3.0
37,557,3.0
55,337,3.0
19,372,3.0
57,909,4.0
73,475,3.0
37,406,1.0
73,339,3.0
100,586,1.0
10,156,3.0
48,672,2.0
25,114,2.0
45,768,3.0
61,205,3.0
30,287,5.0
8,641,3.0
13,275,2.0
55,605,3.0
80,95,2.0
39,974,3.0
100,412,4.0
25,794,4.0
53,164,3.0
59,770,2.0
91,475,1.0
31,229,3.0
16,619,2.0
32,135,5.0
54,818,5.0
43,265,1.0
90,508,2.0
47,150,2.0
100,991,3.0
58,419,3.0
99,777,2.0
47,750,3.0
80,811,2.0
61,163,4.0
31,501,2.0
97,745,2.0
92,101,1.0
100,501,1.0
95,115,3.0
92,864,4.0
75,96,3.0
41,270,2.0
61,477,2.0
59,446,4.0
11,80,4.0
99,774,3.0
12,718,2.0
47,784,2.0
62,351,3.0
84,897,1.0
12,348,4.0
68,654,2.0
89,843,1.0
56,851,3.0
55,981,2.0
7,17,3.0
44,887,3.0
9,250,2.0
39,269,3.0
48,766,3.0
89,486,1.0
31,390,2.0
39,374,2.0
80,718,1.0
76,650,3.0
12,752,1.0
40,508,2.0
95,13,2.0
72,49,1.0
68,806,1.0
88,96,1.0
18,879,4.0
12,812,5.0
80,171,4.0
7,193,3.0
13,591,1.0
1,606,2.0
11,132,3.0
37,495,3.0
87,702,2.0
55,807,2.0
25,30,2.0
95,392,2.0
55,374,1.0
30,940,3.0
52,697,1.0
48,536,2.0
98,372,1.0
48,630,1.0
31,34,3.0
85,293,1.0
87,249,3.0
31,689,1.0
51,698,2.0
36,736,3.0
83,845,2.0
47,374,1.0
42,884,2.0
27,851,3.0
7,645,3.0
58,395,3.0
72,153,1.0
89,88,2.0
11,174,3.0
35,47,2.0
3,46,3.0
30,125,4.0
82,827,3.0
56,502,2.0
81,85,2.0
89,178,2.0
68,627,1.0
50,466,3.0
99,206,3.0
50,870,3.0
77,574,4.0
80,884,3.0
49,546,2.0
58,26,2.0
94,493,4.0
69,789,3.0
94,38,2.0
99,405,2.0
76,306,3.0
93,463,3.0
76,834,3.0
83,975,2.0
60,17,2.0
34,528,3.0
74,47,4.0
83,2,4.0
56,554,5.0
64,801,3.0
18,197,1.0
16,646,1.0
48,561,1.0
31,597,1.0
54,244,2.0
53,983,2.0
59,102,5.0
96,115,4.0
29,564,2.0
98,689,1.0
73,776,3.0
14,225,1.0
30,502,2.0
21,825,3.0
29,229,1.0
62,679,4.0
23,548,5.0
30,511,3.0
94,864,2.0
41,917,2.0
86,467,2.0
82,772,5.0
3,971,1.0
98,473,1.0
48,507,1.0
86,101,1.0
17,651,5.0
34,718,2.0
13,655,1.0
40,800,2.0
10,988,3.0
72,439,2.0
11,402,5.0
35,264,1.0
76,218,2.0
39,782,2.0
92,475,1.0
83,49,2.0
33,489,5.0
40,624,3.0
48,597,2.0
92,95,3.0
3,257,2.0
49,940,2.0
1,745,3.0
59,283,1.0
30,240,1.0
61,797,3.0
43,930,3.0
75,563,3.0
79,576,2.0
42,791,1.0
41,21,1.0
78,951,4.0
32,863,1.0
18,728,3.0
16,778,2.0
60,753,1.0
86,690,3.0
18,548,2.0
94,587,3.0
53,332,2.0
96,637,1.0
28,564,3.0
66,604,3.0
2,654,2.0
61,278,2.0
53,747,3.0
80,545,1.0
36,812,2.0
5,410,1.0
27,950,3.0
72,162,3.0
6,279,3.0
11,785,2.0
52,842,4.0
63,304,1.0
13,384,3.0
38,494,4.0
39,635,3.0
23,713,1.0
64,64,5.0
88,616,2.0
17,868,2.0
53,266,3.0
91,944,3.0
46,393,3.0
85,940,3.0
91,544,3.0
44,126,2.0
55,140,1.0
24,108,3.0
92,6,2.0
48,222,3.0
23,259,2.0
64,559,1.0
64,200,1.0
9,229,5.0
7,439,3.0
72,240,3.0
35,563,1.0
36,775,4.0
81,400,4.0
8,883,1.0
87,916,3.0
74,54,2.0
83,442,2.0
54,342,3.0
7,199,3.0
16,393,2.0
76,267,3.0
80,654,3.0
47,56,3.0
30,3,1.0
20,656,3.0
33,995,3.0
54,161,1.0
47,357,2.0
21,211,2.0
12,428,2.0
41,501,2.0
74,132,2.0
80,62,2.0
62,848,3.0
50,161,1.0
22,292,5.0
44,649,3.0
73,340,3.0
39,477,1.0
71,78,1.0
45,181,3.0
72,814,1.0
50,731,1.0
31,883,3.0
61,461,3.0
93,142,1.0
99,151,1.0
81,966,2.0
67,997,5.0
37,72,3.0
52,159,2.0
47,36,2.0
42,94,3.0
66,719,3.0
34,684,2.0
80,764,2.0
27,921,2.0
17,259,1.0
19,557,5.0
54,763,1.0
56,365,1.0
20,734,4.0
21,370,1.0
50,510,1.0
48,179,4.0
51,331,4.0
14,346,3.0
100,603,4.0
81,39,4.0
57,398,3.0
56,472,5.0
32,182,3.0
39,19,2.0
47,982,3.0
55,913,2.0
60,23,1.0
16,493,3.0
16,449,1.0
10,697,3.0
78,389,3.0
21,91,3.0
18,8,1.0
31,596,3.0
3,887,5.0
77,914,3.0
22,423,1.0
94,576,3.0
16,273,1.0
69,947,5.0
35,604,3.0
67,350,4.0
42,560,1.0
96,317,3.0
97,53,2.0
81,213,1.0
43,873,4.0
47,970,2.0
68,321,3.0
74,268,3.0
79,13,1.0
60,641,3.0
77,902,3.0
40,58,4.0
9,526,4.0
80,560,4.0
62,856,4.0
43,528,3.0
23,214,2.0
90,293,3.0
75,161,1.0
3,130,3.0
37,924,3.0
57,55,2.0
44,779,2.0
72,48,3.0
93,339,3.0
63,819,1.0
61,336,2.0
65,925,3.0
51,513,2.0
60,177,2.0
22,530,1.0
65,771,5.0
53,802,2.0
78,917,2.0
58,571,2.0
57,583,5.0
72,530,3.0
39,434,3.0
71,495,3.0
42,772,2.0
82,553,3.0
37,338,3.0
28,456,3.0
28,511,2.0
70,730,2.0
11,845,2.0
45,393,4.0
49,969,2.0
35,290,3.0
74,22,1.0
86,264,2.0
47,406,3.0
64,794,5.0
82,861,2.0
74,410,2.0
4,399,2.0
94,751,2.0
17,318,3.0
43,415,3.0
78,943,1.0
82,892,3.0
46,166,1.0
70,862,2.0
93,310,1.0
16,329,1.0
39,163,1.0
18,913,1.0
85,445,3.0
35,687,1.0
90,217,5.0
9,833,1.0
47,531,1.0
42,457,1.0
77,811,2.0
23,735,3.0
25,160,5.0
55,107,1.0
79,156,2.0
94,525,2.0
1,44,2.0
39,355,5.0
18,850,1.0
94,98,3.0
10,316,3.0
78,381,2.0
64,831,3.0
100,460,5.0
89,973,1.0
60,553,2.0
4,14,1.0
25,847,2.0
97,161,3.0
42,280,1.0
78,552,1.0
38,737,2.0
7,443,3.0
1,875,5.0
54,107,4.0
5,167,3.0
67,109,1.0
24,707,3.0
98,789,3.0
17,792,1.0
88,342,1.0
85,478,1.0
20,373,3.0
4,754,2.0
22,456,2.0
46,207,3.0
94,272,1.0
18,957,3.0
33,267,3.0
17,582,1.0
46,603,1.0
74,722,3.0
85,285,3.0
18,916,3.0
38,714,1.0
68,9,1.0
95,363,3.0
62,859,3.0
16,173,2.0
77,796,2.0
49,937,3.0
63,550,1.0
30,669,3.0
25,757,1.0
61,273,3.0
79,512,1.0
95,597,5.0
4,348,3.0
98,182,3.0
28,587,3.0
32,246,1.0
14,806,2.0
36,338,2.0
60,525,2.0
25,232,3.0
54,276,3.0
44,299,2.0
76,988,1.0
11,818,3.0
72,222,3.0
72,955,3.0
34,132,2.0
68,593,3.0
34,662,2.0
95,6,4.0
58,833,3.0
43,944,4.0
43,209,1.0
55,191,1.0
39,412,1.0
86,136,3.0
80,380,3.0
70,371,3.0
72,778,3.0
75,11,3.0
15,290,3.0
90,549,3.0
42,711,3.0
43,800,1.0
98,117,1.0
60,902,2.0
7,610,3.0
1,542,1.0
13,877,3.0
76,555,2.0
77,130,3.0
78,23,3.0
100,387,4.0
7,936,3.0
88,376,2.0
79,219,3.0
65,149,3.0
82,921,2.0
20,608,1.0
81,829,2.0
73,1000,2.0
68,431,2.0
79,622,1.0
36,615,2.0
59,523,3.0
22,489,4.0
97,120,3.0
5,275,1.0
51,500,2.0
75,277,3.0
34,503,3.0
46,179,4.0
22,602,3.0
88,212,3.0
33,758,3.0
86,315,3.0
44,144,5.0
33,91,4.0
16,761,2.0
64,68,3.0
41,452,2.0
19,911,3.0
17,492,1.0
84,34,3.0
32,544,3.0
34,999,3.0
90,958,2.0
28,860,2.0
5,782,2.0
54,72,4.0
78,958,5.0
10,82,3.0
5,766,2.0
13,721,1.0
66,664,3.0
47,878,2.0
7,572,3.0
37,39,1.0
73,726,1.0
95,628,2.0
92,967,4.0
4,842,2.0
52,387,1.0
60,312,2.0
23,309,3.0
5,871,2.0
9,198,1.0
55,550,1.0
94,53,1.0
78,500,2.0
5,35,2.0
99,386,3.0
72,245,1.0
82,682,4.0
92,490,2.0
88,504,1.0
89,849,1.0
91,456,1.0
84,708,3.0
41,586,3.0
54,250,3.0
52,865,3.0
84,383,2.0
35,671,1.0
45,819,2.0
50,389,2.0
55,468,2.0
49,44,5.0
72,385,1.0
97,82,2.0
42,185,1.0
60,390,1.0
60,36,3.0
32,631,2.0
77,258,5.0
28,153,2.0
64,574,2.0
56,147,4.0
69,579,1.0
38,664,2.0
60,561,2.0
22,338,4.0
19,197,3.0
88,942,3.0
68,626,4.0
35,396,1.0
16,17,3.0
56,915,3.0
81,264,2.0
4,70,2.0
46,896,2.0
24,449,5.0
10,869,3.0
24,168,3.0
9,462,4.0
36,821,5.0
18,490,2.0
87,335,1.0
26,391,3.0
64,436,3.0
28,519,2.0
60,903,1.0
55,783,3.0
29,847,3.0
32,466,1.0
75,781,4.0
36,403,2.0
7,476,1.0
35,952,1.0
26,15,2.0
32,354,3.0
68,521,1.0
79,639,2.0
26,181,3.0
70,201,2.0
12,738,2.0
22,137,1.0
62,102,4.0
79,391,1.0
8,296,3.0
11,67,3.0
